% Blk Total Students,% Hisp Total Students, Total Enroll ,% Grad Enroll,Six-year graduation rate, ACT/ SAT Avg ,Fresh Admit Rate,% Freshmen Retention,% UG Pell Grants,% Bachelors,% Doct/ Profess,Total E&G Expend,E&G / St. FTE,State Approp Rev,Tuition/Fee Rev ,% Rev from State,% Rev from Tuit/Fees,% from State / Tuition,Endowment,Total Research Expenditures ($000),Student Faculty Ratio,Total Faculty,ARU Faculty Awards, ST. FTE ,Total Degrees,Total Expend,Total Revenue,Enowment / St. FTE,Total Research Exp - Med School Exp ($000),Total Tenure /Tenure-Track Facutly,Facutly FTE,% UG with Loans, % Full-Time , UG Total Enroll , GR Total Enroll , Full-time Students , Part-time Students ,UG Enroll Age 25 +,GR Enroll Age 25 +,Bach Degrees,Masters Degrees,Doctoral Degrees,ACT/ SAT 25%,ACT/ SAT 75%,(State/ Tuit)/ St. FTE,Academic Support Expenditures,Student Services Expenditures,Endowment Figure,Endowment per Student FTE,Total Faculty,Total Tenure /Tenure-Track Facutly
0.513861495,-0.731683216,-0.548903122,0.041027734,-1.486824417,-1.060031653,1.606399283,-1.61075373,0.406734384,-0.271539858,1.212287514,-0.230710583,0.87216334,-0.220262455,-0.644464857,-0.864795979,-1.354113727,-1.542367965,-0.339451429,-0.514438598,-0.315131208,-0.278789255,-0.243708856,-0.469479471,-0.875779759,0.361002796,0.464648127,-0.159935802,-0.763855455,0.285755421,-0.331432005,0.590602448,0.658204646,-0.532280623,-0.419939259,-0.421245402,-0.726402131,-0.002628759,-0.565375137,-0.969035611,-0.736837269,-0.85478313,-1.085748795,-1.061700081,-0.578500356,-0.167848053,-0.012844671,-0.162763352,-0.020466328,-0.32913465,0.286058991
4.175124646,-1.034999167,-1.421963157,-1.050309997,-1.815733829,-1.060031653,0.322030949,-1.827805651,1.175260127,0.942403038,-1.402321773,-1.189284872,-0.922528649,-0.741848356,-1.295958029,1.189094471,-0.401218882,0.375240528,-0.62524234,-0.853782127,0.449229595,-1.097236658,-1.312278453,-1.425649521,-1.679938184,-1.100329175,-1.101279147,-0.485072563,-0.660721809,-1.267868671,-1.127627048,1.12923188,-0.206257677,-1.217476015,-1.445483092,-1.41504304,-0.634844995,-0.002628759,-1.381882531,-1.622857199,-1.329835947,-1.559811111,-1.561807882,-0.490785887,-1.353616536,-0.558614092,-0.415804387,-0.547464626,-0.408772995,-1.112752708,-1.296501153
0.513861495,-0.883341192,0.012856875,-0.270783046,-0.829005593,-0.271921163,1.017730463,-0.742546046,-0.233703735,0.183688728,0.091740677,-0.753283441,-0.005206224,-0.509319829,-0.487641746,-0.750690954,-0.877666305,-1.099842928,-0.438810299,-0.788310659,0.831409996,0.144821217,-0.826565,0.018858962,-0.274777147,-0.026035402,-0.043112879,-0.381047098,-0.677952868,-0.785985265,-0.04906609,0.725259806,-0.033365212,0.127239393,-0.244419012,0.022024936,-0.029808439,-0.688835243,-0.249953783,-0.215092851,-0.367992092,-0.192340731,-0.133630621,-0.490785887,-1.202736541,-0.378272449,-0.402245739,-0.369921919,-0.395707387,-0.155235848,-0.808056664
1.734282545,-0.731683216,0.177923794,-1.518026168,-1.048278534,-0.271921163,-0.26663787,-0.959597967,-0.489878982,0.487174452,-1.028806161,-0.955921918,-1.109486796,-0.920669183,-0.065484226,-0.294270854,1.98101823,1.334044775,-0.470005372,-1.395351154,2.360131603,-0.492193021,-1.020850381,0.15040008,-0.260217647,-0.888607387,-0.873669272,-0.509637943,-1.447514818,-0.971940272,-0.64645248,0.051973015,-0.206257677,0.667589355,-0.960576092,0.133773761,0.246128735,0.885908427,-0.981347478,-0.113960355,-0.248206359,-1.001466804,-1.085748795,0.651042503,-1.15250432,-0.449736376,-0.506666021,-0.440276713,-0.496330576,-0.713429533,-0.977384087
-0.09634903,-0.276709289,-0.842059604,-1.050309997,-1.596460887,-0.797328156,0.054454213,-1.827805651,-0.233703735,0.638917314,-1.402321773,-1.093816856,-0.947049201,-0.608124943,-1.083667618,0.960884421,-0.115350429,0.448994701,-0.425941346,-1.152386779,0.449229595,-0.919000554,-0.92370769,-0.96642439,-1.070470746,-1.007274773,-0.993589512,-0.183128815,-1.09453549,-1.185888507,-0.932660108,-0.082684343,-1.243612466,-0.603082418,-1.117136705,-1.026989767,0.352031228,0.44879776,-1.068964521,-0.980160185,-0.798509132,-1.432054363,-0.609689708,-1.061700081,-1.287801326,-0.314926865,-0.085911876,-0.307559472,-0.090876549,-0.905576975,-1.21617917
2.34449307,-0.883341192,-1.19132306,-0.738499217,-1.706097358,-1.32273515,1.071245811,-0.742546046,0.022471513,0.031945866,0.465256289,-0.981896527,0.537668776,-0.208506569,-0.933048374,-0.294270854,-1.163534758,-1.099842928,-0.557036553,-1.280011849,0.067049193,-0.256409834,-1.312278453,-1.145035552,-1.361660744,-0.257206326,-0.206963122,-0.409340743,-1.441580819,-0.799981879,-0.257479027,0.45594509,0.312419717,-1.040601202,-1.165397591,-1.109158021,-0.82597579,-0.051302654,-1.245033054,-1.396320407,-1.110426436,-1.692299591,-1.561807882,-1.061700081,-0.06316176,-0.450410717,-0.274736303,-0.440940587,-0.272834648,-0.218569363,-0.801544071
1.429177283,-0.731683216,-0.154773807,0.196933125,-0.500096182,-0.271921163,0.322030949,-0.742546046,-0.617966606,0.183688728,0.091740677,-0.860621488,-0.99659193,-1.072339508,-0.339574104,-0.636585929,1.218702354,0.522748874,-0.53270872,-0.910549835,0.449229595,-0.158100234,-0.632279618,-0.151039462,-0.193176229,-0.859558506,-0.850137009,-0.690676104,-0.800287774,-0.765990103,-0.440920828,0.994574522,-0.033365212,-0.203947025,0.00090716,-0.147679897,-0.093518704,-0.171555807,0.008725106,-0.106375418,-0.306320229,-0.556684051,-0.133630621,-0.490785887,-1.445831162,-0.544462974,-0.592544383,-0.533533135,-0.579086096,-0.593203201,-0.871011731
0.818966757,1.239870468,0.545922445,-0.582593827,0.267359112,-0.009217667,-0.159607176,0.559765481,0.150559137,0.638917314,-1.028806161,-0.753382777,-1.056019599,0.208629398,-0.841826828,1.759619595,-0.210639913,0.965273911,-0.563821897,-0.756855364,2.742312005,-0.440240794,-1.215135762,0.503478542,1.216386518,-0.772594719,-0.791255481,-0.667871929,-0.566049258,-0.606028807,-0.524478089,0.725259806,-0.206257677,0.764585221,-0.103370827,0.475484138,0.504767095,0.291323393,-0.196131885,1.609843043,0.322258369,-0.244389777,0.342428466,-0.490785887,-1.374516073,-0.472104027,-0.567939485,-0.462297213,-0.555375919,-0.543824529,-0.603995411
-0.09634903,-0.125051313,-0.775598968,-0.270783046,-1.157915005,-0.271921163,1.017730463,-0.959597967,-0.233703735,-0.575025582,-1.028806161,-1.0278854,-0.77348736,-0.915806414,-0.740389458,-0.066060804,0.551675963,0.448994701,-0.153103774,-0.802216702,0.067049193,-0.827884339,-1.117993072,-0.963024296,-0.948238666,-0.90668654,-0.939723407,0.343151293,-1.017945724,-0.86796543,-0.869271841,-0.755971133,-1.76228986,-0.714861076,-0.675894317,-1.058542377,0.757920466,0.902133059,-0.488188694,-1.082809669,-0.199580467,-1.219126449,-0.133630621,-0.490785887,-1.05368984,-0.29625763,-0.05468338,-0.289179986,-0.060783633,-0.8604921,-0.862328274
-0.706559555,-0.58002524,-0.989377391,-0.582593827,-1.048278534,-1.060031653,0.910699769,-1.61075373,0.27864676,0.638917314,0.091740677,-0.930436222,-0.614767683,-0.2581893,-1.031920786,0.960884421,-0.496508367,0.227732183,-0.173239012,-0.666696402,1.213590398,-0.906212313,-0.535136928,-1.016150757,-1.286493094,-0.831651175,-0.821895096,-0.26128515,-0.38892314,-0.712003166,-0.869271841,-0.082684343,-0.379150142,-0.859447159,-0.978386657,-1.022059672,-0.297307168,-0.519908195,-0.922936116,-1.209225289,-1.211236211,-0.712831187,-1.085748795,-1.061700081,-0.577767039,-0.688903218,-0.732075959,-0.675731639,-0.713543807,-0.808966529,-0.725563817
0.208756232,-0.276709289,-1.226821322,-1.206215388,0.267359112,-0.271921163,0.429061644,0.34271356,-1.002229477,0.638917314,-1.402321773,-0.883938779,-0.674165845,-1.074089013,-0.244895419,-0.522480904,1.790439261,1.039028084,-0.266791411,-1.016889027,-0.69731161,-1.055674876,-0.826565,-1.165117355,-1.072840897,-0.90842864,-0.911768539,0.362021347,-0.897683974,-1.081913664,-1.006613085,1.533203954,0.485312182,-0.999754012,-1.359302938,-1.120442461,-0.934409818,-0.837720099,-1.418598244,-0.971058261,-1.174470293,-1.129223552,-0.133630621,-0.490785887,0.088451551,-9.94048E-11,-1.27496E-05,-0.620648998,-0.59985501,-0.937780456,-1.098952493
-1.011664818,0.178264638,-0.461439349,-0.270783046,-1.048278534,-1.060031653,1.178276505,-0.742546046,-0.233703735,0.031945866,-1.402321773,-0.820038373,-0.795293243,-1.67610268,-0.409992817,-1.891741203,1.12341287,-0.288547027,-0.63370045,-0.561101313,0.067049193,-0.46022242,-0.632279618,-0.652553256,-0.608629866,-0.837598345,-0.879736714,-0.657739282,-0.235514298,-0.57803558,-0.462050251,0.590602448,-1.589397395,-0.375116199,-0.513301093,-0.752876474,0.925001691,-0.331893344,-0.436035693,-0.602430312,-0.149768578,-1.062979312,-1.085748795,-1.061700081,-1.844572338,-0.640783811,-0.682264017,-0.628359054,-0.665543205,-0.742412667,-0.760297647
-0.401454293,-0.428367265,-0.79226343,0.820554686,-1.706097358,-1.060031653,1.820460672,-2.261909494,0.150559137,-1.18199703,2.332834351,-0.61564327,-0.482752098,-0.403396325,-0.697933551,0.276254271,-0.115350429,0.080223837,-0.173209238,-0.579900402,-0.69731161,0.085675604,-0.632279618,-0.833076972,-0.899481271,-0.695890541,-0.697292773,0.46021425,-0.817930657,-0.140141531,0.122850572,0.590602448,-0.379150142,-0.980951338,-0.134970217,-0.848301205,-0.123053264,0.197793163,-0.048851808,-1.182425178,-0.491335817,-0.405268645,-1.085748795,-1.061700081,-0.407454141,-0.023796682,0.351307825,-0.020947686,0.330444288,0.189341407,-0.126405244
-0.401454293,1.239870468,1.645776932,-0.582593827,-1.157915005,-0.797328156,1.2853072,-0.959597967,0.662909632,-0.119796996,-1.028806161,0.434560083,-0.677323124,0.086550279,2.131278805,-0.066060804,2.266886684,1.702815639,-0.55151502,-0.106286409,1.977951201,-0.303566472,-0.535136928,1.661954157,1.308145226,-0.089007023,-0.111236637,-0.871760011,0.425242076,-0.036166688,-0.182565621,0.321287732,0.139527252,1.947467955,0.480356083,1.656187163,0.663831797,3.328192701,0.387147286,1.342347591,1.559253611,0.24771029,-0.609689708,-1.061700081,0.78785274,-0.471446528,-0.647048905,-0.461649919,-0.631608639,-0.061845751,-0.03522894
0.208756232,-0.428367265,-1.011662411,2.535513978,0.925177936,2.355113803,-1.44397551,1.427973165,-1.258404725,-1.94071134,0.091740677,-0.168902445,0.059444234,-0.495383971,-0.584020584,-0.180165829,-0.401218882,-0.436055373,-0.011545817,0.882495422,0.449229595,-1.127608729,0.047719216,-1.160123467,-1.177127548,-0.518865056,-0.492228549,0.866915393,1.861747108,-0.887960592,-1.006613085,-1.294600565,-1.589397395,-1.513002188,0.404517547,-1.232300844,0.41700726,-0.968471543,0.405505142,-1.591000463,0.000853086,0.238246828,2.246664815,2.363785087,0.271597498,0.179222939,0.917075143,0.17892103,0.875638293,-1.032244003,-0.916599884
-0.401454293,-0.58002524,-0.5940648,-0.270783046,0.157722642,-0.009217667,-0.052576481,0.125661639,-0.233703735,0.942403038,-1.775837386,-0.83846813,-0.687237571,-0.121484431,-0.495543512,1.074989446,0.551675963,1.186536429,-0.694218973,-0.893908969,0.067049193,-0.677622511,-0.243708856,-0.741061941,-0.447120995,-0.793165187,-0.78858952,-0.772903797,-0.719018198,-0.658016228,-0.725207599,2.475805461,-1.243612466,-0.526704658,-0.563860116,-0.816200808,0.601387299,0.088038301,-0.261636055,-0.177673828,-0.549449687,-0.982539878,0.342428466,-0.490785887,0.223565228,-0.635628157,-0.666276024,-0.623283417,-0.650136592,-0.720943679,-0.638729241
-1.011664818,0.178264638,-0.220642804,-0.894404607,-0.609732652,-0.009217667,1.124761158,-0.959597967,-0.874141853,0.790660176,-0.281774936,-0.537958444,-0.636042435,-0.651192922,0.270613327,-0.294270854,1.504570808,0.965273911,-0.354121152,-0.227523783,0.067049193,-0.26520175,0.436289979,-0.312650157,-0.499941506,-0.632517598,-0.62866197,-0.581275533,0.249108078,-0.594031709,-0.47357539,-1.294600565,-0.724935071,0.043081216,-0.738231295,-0.360988683,0.446119898,0.083266351,-0.700972941,-0.287908248,-0.778347177,-0.197072463,-0.133630621,0.080128308,0.194965861,-9.94048E-11,-1.27496E-05,-0.510856265,-0.532346035,-0.574954561,-0.575774174
-1.011664818,0.026606662,-1.110465908,-1.362120778,-0.609732652,-1.585438646,0.803669074,-0.525494125,0.150559137,1.549374485,-1.402321773,-1.129320981,-0.800279974,-1.39514581,-0.392587973,-1.207111053,1.695149777,0.596503047,-0.510120265,-1.326210707,0.449229595,-0.739165919,-0.729422309,-1.046539093,-0.958735049,-0.943955958,-0.96811048,-0.312017007,-1.347067382,-1.301860447,-0.921134968,-0.351999059,0.485312182,-0.813283351,-1.43341787,-1.001681945,-0.893905278,-0.01312705,-1.376875843,-0.662604147,-1.167354309,-1.309029346,-1.561807882,-1.632614276,-0.946808872,-0.454016382,-0.307812762,-0.444490292,-0.304708329,-1.007554667,-1.376823135
0.208756232,0.026606662,-0.988194116,1.444176247,-0.938642064,0.516189327,-0.962337385,-0.091390283,1.175260127,-1.030254168,0.091740677,-0.631006606,1.128611139,0.701810971,-0.978332516,0.390359296,-1.354113727,-0.804826237,-0.705193055,-0.872397606,-0.315131208,-0.062188429,-0.340851546,-1.044839046,-0.789099946,0.12880618,-0.026089923,-0.762245076,-1.136934566,-0.598030742,-0.260360312,0.45594509,-0.724935071,-1.293983449,-0.012307131,-1.066978318,-0.119255964,-0.297535301,-0.03758676,-1.04033402,-0.019308869,-0.608733096,0.342428466,0.651042503,1.073846411,-0.692674389,-0.736623194,-0.67944428,-0.717925688,-0.353823986,-0.727734681
-1.011664818,1.998160346,-0.439548754,-0.894404607,1.254087348,-0.797328156,-1.069368079,0.559765481,2.584223988,0.942403038,-0.655290548,-0.055002535,0.538494979,-0.31964223,-0.087622844,-0.750690954,-0.687087336,-0.952334582,-0.601696634,-0.520581481,0.449229595,-0.267599545,0.047719216,-0.210116086,-0.132568078,0.279606667,0.194936648,-0.664692611,-0.792378896,-0.426072348,-0.3006983,0.186630373,1.695559435,-0.201483226,-0.834178533,-0.08074016,-1.569824778,-0.526588925,-0.867445322,0.173255934,-0.556565671,-0.405268645,-1.085748795,-0.490785887,-0.130443605,-0.634049378,-0.705706153,-0.621729141,-0.688132901,-0.289417023,-0.404275887
-1.316770081,0.784896541,-0.235433747,-0.738499217,1.144450877,1.567003313,-1.336944815,0.993869323,1.303347751,0.790660176,0.091740677,1.325731589,1.737582453,-0.054745715,0.12086788,-1.093006029,-1.258824242,-1.68987631,-0.30415912,1.965137407,0.449229595,0.099263109,1.99057303,-0.005472958,-0.485720599,1.353966499,1.488180498,-0.22034285,0.907763217,-0.270110084,0.088275154,-0.217341701,1.695559435,-0.028498621,-0.622749888,0.122379763,-1.478689565,-0.148650444,-0.778159383,-0.271221387,-0.860180994,0.138880468,1.294546641,1.792870892,0.207432252,-0.51828029,-0.573649483,-0.507756812,-0.560878281,0.088437164,-0.258827972
-0.09634903,-0.125051313,-0.813562388,0.976460076,0.705904995,0.25348583,-0.320153218,0.34271356,-0.489878982,-0.271539858,0.091740677,-0.158240075,0.712587951,1.626644745,-0.561030898,0.960884421,-1.068245273,-0.214792854,-0.654765267,-0.747359182,-0.315131208,-0.36031429,-0.632279618,-0.793125873,-0.319132833,0.052140334,0.160482625,-0.730291783,-0.943382316,-0.170134274,-0.304540013,1.263889238,0.139527252,-1.035284583,-0.076654979,-0.77467845,-0.497720253,-1.03337007,-0.1581645,-0.368308583,-0.162814549,-0.646586948,0.342428466,0.080128308,2.648278236,-0.604764762,-0.611210884,-0.592899027,-0.597073817,-0.103710277,-0.119892651
-0.706559555,-0.428367265,-0.438759904,0.041027734,-0.500096182,-0.797328156,1.178276505,-1.176649888,-0.233703735,0.031945866,1.212287514,-0.329353742,1.269419896,-0.413265464,-0.329724271,-0.978901004,-1.163534758,-1.542367965,-0.263285847,-0.155229754,-1.079492012,0.161605783,-0.243708856,-0.59453916,-0.511115076,0.542045041,0.604872829,0.002163686,-0.744190895,0.227769451,0.250587533,0.45594509,-1.243612466,-0.447733425,-0.286360021,-0.675857431,0.72543245,0.207337064,-0.252457127,-0.50635444,-0.704815341,-0.107169566,-0.609689708,-1.061700081,-0.102760884,-0.149237188,0.055176972,-0.144441331,0.045081806,0.351432266,0.099364653
0.208756232,-0.58002524,-0.542099289,1.444176247,-0.28082324,-0.797328156,0.054454213,-0.525494125,1.047172503,-1.94071134,1.212287514,-0.679312019,-0.765520394,0.480642728,-0.841656645,2.78656482,0.07522854,1.850323984,-0.556615153,-0.349415066,-1.843852815,-0.107746536,-0.146566165,-0.615683492,-0.216200554,-0.80836957,-0.876458982,-0.510712965,-0.813789025,-0.468062188,-0.320867293,0.859917164,-0.724935071,-0.889142417,0.390441456,-0.651097397,0.18790346,-0.160103126,0.067136468,-0.726823282,0.744473428,-0.632391753,-0.609689708,-1.061700081,0.191115946,-0.471983434,-0.428532491,-0.462178492,-0.42103826,-0.424671646,-0.471572683
-1.316770081,0.178264638,-0.365002403,0.196933125,-1.377187946,-1.32273515,1.178276505,-0.308442204,0.534822008,-0.726768444,0.465256289,0.338885639,2.345786578,-0.176587191,-0.640322724,-1.093006029,-1.544692696,-1.911138829,-0.819764787,0.088649449,-0.69731161,-0.607287187,-0.146566165,-0.687722974,-0.405474053,1.160666475,1.175740376,-1.028713121,-0.323536839,-0.478059769,-0.446683398,-0.890628491,-2.453859719,-0.391066054,-0.197019928,-0.860900338,1.753657058,4.479187166,0.161429095,-0.59383405,0.079128911,-0.433659034,-1.561807882,-1.061700081,-0.207075242,-0.420969436,-0.336030531,-0.411956241,-0.3319,-0.301224966,-0.443351446
-0.401454293,3.666398078,-1.37147674,-1.673931558,-0.390459711,-1.585438646,-0.159607176,0.125661639,3.737012602,2.308088795,-1.402321773,-1.03980286,-0.805148675,-0.538393991,-0.752183161,0.960884421,0.742254932,1.186536429,-0.736231726,-1.11743323,0.449229595,-1.179560957,-0.535136928,-1.191574333,-1.231302431,-0.984482066,-0.967677588,-0.825305368,-1.070598263,-1.387839643,-1.231353303,1.80251867,1.8684519,-1.063683106,-1.639101171,-1.081111257,-1.704839909,-0.703151094,-1.670601548,-0.855261552,-1.613289315,-0.963612953,-1.561807882,-1.632614276,-0.112294006,-0.723759874,-0.7841719,-0.710047313,-0.763745354,-1.23297904,-1.439778203
-0.401454293,2.149818322,0.719962535,-0.270783046,-1.706097358,-1.585438646,0.910699769,-2.261909494,0.662909632,0.33543159,0.465256289,0.1445746,-0.511433177,-0.142214914,0.328995245,-0.294270854,0.265807509,0.080223837,-0.489319262,0.369833699,1.5957708,-0.046203128,-0.243708856,0.670720642,0.189095292,-0.218386962,-0.162930651,-0.624253512,0.311630335,0.331744294,-0.148950631,0.051973015,-0.206257677,0.845631231,0.224113758,0.637410376,0.625858791,0.949852564,0.518990074,0.331528291,-0.212626438,0.24771029,-0.133630621,0.080128308,-0.37720481,-0.401986827,-0.509012311,-0.393268246,-0.498591547,-0.185292431,0.225274788
